name,artists,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,year
野蠻遊戲,Jolin Tsai,12,0.8440000000000001,0.909,5,-5.178999999999999,0,0.0402,0.155,0.0,0.32799999999999996,0.98,139.01,229027,2007
單身公害,Jolin Tsai,18,0.45399999999999996,0.795,10,-4.606,1,0.0844,0.0378,0.0,0.114,0.46399999999999997,190.00400000000002,225053,2007
最初的夢想,Christine Fan,38,0.526,0.69,8,-5.223,1,0.0769,0.44799999999999995,0.0,0.0935,0.551,164.002,296227,2004
到不了,Christine Fan,16,0.263,0.47,4,-8.301,1,0.0343,0.72,0.0,0.303,0.1,173.45,311067,2004
有沒有一首歌會讓你想起我,Wakin Chau,0,0.69,0.518,7,-6.888,1,0.0269,0.145,2.94e-06,0.184,0.426,141.999,287067,2001
Admit,Wanting,12,0.584,0.575,10,-6.417000000000001,1,0.0317,0.299,0.0,0.114,0.332,115.934,254373,2012
超級爆,Princess Ai,7,0.38299999999999995,0.9440000000000001,1,-4.122,0,0.193,0.00275,3.76e-06,0.114,0.22899999999999998,169.824,233507,2011
跑車與坦克,Zhang Zhen Yue,28,0.713,0.7170000000000001,9,-6.8629999999999995,1,0.0249,0.45899999999999996,0.0,0.16,0.917,110.001,234240,2013
破吉他,Zhang Zhen Yue,38,0.67,0.732,4,-5.767,1,0.0307,0.618,4.35e-05,0.13,0.606,92.027,234520,2013
先這樣吧,Zhang Zhen Yue,28,0.48,0.723,7,-5.0569999999999995,1,0.033,0.20800000000000002,0.0,0.106,0.556,78.013,219373,2013
抱著你,Zhang Zhen Yue,32,0.6940000000000001,0.28,6,-9.833,1,0.0295,0.716,0.0,0.106,0.433,119.914,267867,2013
走慢一點點,Zhang Zhen Yue,30,0.6809999999999999,0.738,2,-6.202999999999999,1,0.0316,0.303,1.01e-05,0.10400000000000001,0.66,89.999,237800,2013
好不好,李唯楓,9,0.5479999999999999,0.5329999999999999,6,-9.037,1,0.0347,0.376,0.0,0.11199999999999999,0.22899999999999998,131.982,229293,2012
轉角那個女孩,李唯楓,9,0.636,0.563,1,-6.532,0,0.0286,0.358,0.0,0.11599999999999999,0.445,91.15799999999999,266880,2013
轉身看到你,李唯楓,7,0.486,0.24,2,-12.353,1,0.0302,0.797,0.0,0.10300000000000001,0.295,142.878,294013,2012
Let Me Love You,李唯楓,8,0.5589999999999999,0.5820000000000001,1,-8.001,1,0.0374,0.158,0.0,0.305,0.28300000000000003,139.809,309333,2013
捨不得,李唯楓,8,0.621,0.49200000000000005,8,-8.447000000000001,1,0.0361,0.6990000000000001,0.0,0.12300000000000001,0.48,121.887,279627,2013
下一個天亮,Claire Kuo,40,0.517,0.534,0,-5.695,1,0.0292,0.594,0.0,0.128,0.22399999999999998,121.895,266547,2013
我們都能幸福著,Claire Kuo,5,0.617,0.375,9,-7.205,1,0.0309,0.706,0.0,0.126,0.513,125.92299999999999,242427,2012
我不想忘記你,Claire Kuo,22,0.505,0.556,2,-4.144,1,0.0318,0.7140000000000001,0.0,0.107,0.14,119.959,245893,2013
你的香氣,Claire Kuo,13,0.441,0.645,9,-4.727,0,0.0294,0.33299999999999996,0.0,0.14,0.24600000000000002,141.915,270120,2013
不藥而癒,Claire Kuo,24,0.349,0.491,4,-5.141,1,0.0296,0.758,0.0,0.106,0.285,180.138,270213,2013
知道,Claire Kuo,27,0.354,0.691,6,-4.959,1,0.0296,0.545,0.0,0.0987,0.35700000000000004,183.81099999999998,237347,2013
麻雀,Claire Kuo,20,0.53,0.609,1,-5.211,1,0.0288,0.597,0.0,0.0958,0.266,108.917,271080,2013
你眼中的我,Claire Kuo,19,0.6659999999999999,0.513,11,-6.651,1,0.027000000000000003,0.721,0.0,0.17300000000000001,0.327,121.962,250600,2013
關於愛的定義,Khalil Fong,31,0.667,0.419,10,-12.064,1,0.0375,0.6759999999999999,0.0,0.177,0.204,130.024,239120,2012
千紙鶴,Khalil Fong,29,0.723,0.42200000000000004,4,-8.154,0,0.20199999999999999,0.223,0.0,0.106,0.303,142.024,246231,2012
Easy Come Easy Go,Tanya Chua,0,0.7440000000000001,0.585,0,-7.122999999999999,1,0.034,0.0793,1.18e-06,0.0781,0.72,143.952,226111,2013
小聲音,Claire Kuo,9,0.611,0.6659999999999999,0,-6.404,1,0.0315,0.6859999999999999,2.74e-06,0.0639,0.213,119.98299999999999,277227,2013
原來你就在我身邊,Hsiao Hung-Jen,32,0.47700000000000004,0.539,7,-6.093999999999999,0,0.028999999999999998,0.449,0.0,0.12300000000000001,0.353,143.621,266400,2008
連貝多芬都想告訴你,Hsiao Hung-Jen,19,0.522,0.636,9,-5.581,0,0.0383,0.449,0.0,0.107,0.11699999999999999,151.89600000000002,355227,2008
0932,Jordan Chan,21,0.762,0.384,8,-7.1370000000000005,1,0.0336,0.337,0.0,0.19899999999999998,0.381,115.001,247000,2003
我很好,Rene Liu,0,0.414,0.401,5,-9.25,1,0.0389,0.843,0.0,0.094,0.33899999999999997,124.97200000000001,272547,2008
落跑新娘,Rene Liu,0,0.415,0.168,8,-13.175999999999998,0,0.0367,0.9470000000000001,0.0,0.10400000000000001,0.37799999999999995,180.071,231147,2008
後來,Rene Liu,0,0.677,0.5,3,-8.285,1,0.0265,0.69,0.0,0.174,0.375,149.784,341400,2000
幸福氧氣,卓文萱,0,0.445,0.905,1,-4.548,1,0.0858,0.0229,0.0,0.0815,0.5720000000000001,172.89,241777,2009
Super No.1,卓文萱,0,0.6859999999999999,0.882,4,-5.376,1,0.0343,0.161,0.0,0.17300000000000001,0.9440000000000001,137.045,219299,2006
可以不可以,卓文萱,0,0.5489999999999999,0.47700000000000004,8,-6.955,1,0.0333,0.8370000000000001,0.0,0.705,0.37,128.106,279379,2006
喜歡你沒道理,Angela Chang,23,0.8759999999999999,0.873,1,-1.902,0,0.0514,0.0826,3.16e-06,0.28600000000000003,0.938,112.006,199920,2006
寓言,Angela Chang,37,0.578,0.628,3,-6.367000000000001,0,0.0776,0.195,7.74e-05,0.0742,0.47,199.917,246800,2004
C大調,Angela Chang,33,0.7559999999999999,0.742,0,-6.386,1,0.0413,0.619,6.39e-06,0.13699999999999998,0.595,116.06299999999999,205720,2007
夢裡花,Angela Chang,35,0.45,0.491,3,-7.125,1,0.0262,0.748,0.0,0.264,0.41600000000000004,73.965,216387,2007
頭號甜心,Angela Chang,30,0.584,0.9129999999999999,2,-3.987,1,0.0633,0.10300000000000001,0.0,0.16,0.7170000000000001,146.041,219389,2007
紫外線,蔡詩蕓,0,0.561,0.5479999999999999,7,-6.343,1,0.0286,0.655,8.65e-06,0.114,0.381,183.77900000000002,244547,2005
雨聲街,蔡詩蕓,0,0.504,0.868,8,-4.8469999999999995,0,0.0435,0.214,2.18e-06,0.39299999999999996,0.21899999999999997,91.973,241853,2005
最熟悉的陌生人,Elva Hsiao,0,0.691,0.545,7,-6.385,1,0.0303,0.249,0.0,0.138,0.47100000000000003,119.861,262200,1999
幸福的地圖,Elva Hsiao,0,0.568,0.883,2,-5.252000000000001,0,0.0556,0.00519,0.0,0.0631,0.5329999999999999,133.934,235467,2003
衝動,Elva Hsiao,0,0.642,0.253,3,-18.225,1,0.0398,0.436,0.0,0.0875,0.243,106.005,280240,2008
倒數,Elva Hsiao,0,0.6809999999999999,0.526,0,-6.7010000000000005,1,0.038,0.267,0.0,0.0712,0.396,135.987,246973,2009
錯的人,Elva Hsiao,0,0.513,0.5,4,-6.858,1,0.0365,0.765,0.0,0.10300000000000001,0.248,127.867,311813,2010
U Make Me Wanna (feat. Blue),Elva Hsiao,0,0.563,0.9059999999999999,0,-4.132,1,0.053,0.0294,0.0,0.314,0.507,79.02199999999999,264667,2002
搞笑,Show Luo,0,0.525,0.312,10,-10.370999999999999,1,0.0305,0.613,2.98e-06,0.111,0.213,81.619,275807,2009
習慣就好,Show Luo,0,0.551,0.6729999999999999,4,-3.475,1,0.032,0.494,0.0,0.32799999999999996,0.251,130.065,251853,2010
愛不單行,Show Luo,0,0.43200000000000005,0.61,9,-5.306,1,0.0309,0.41100000000000003,0.0,0.13,0.361,80.014,280947,2010
一個人的精彩,Elva Hsiao,0,0.7709999999999999,0.779,8,-5.6370000000000005,1,0.0397,0.14,0.0,0.126,0.69,126.935,187840,2000
男人KTV,Tiger Hu,0,0.321,0.478,1,-6.9910000000000005,1,0.0312,0.451,0.0,0.11800000000000001,0.193,143.44899999999998,292653,2008
失業情歌,Tiger Hu,0,0.256,0.45799999999999996,11,-6.285,1,0.0303,0.0899,3e-06,0.0906,0.35100000000000003,160.981,272327,2009
至少還有你,Sandy Lam,0,0.508,0.503,4,-6.517,1,0.0304,0.65,7.23e-05,0.129,0.35600000000000004,124.84899999999999,274547,2011
一眼瞬間,A-Mei Chang,0,0.41600000000000004,0.5670000000000001,11,-4.539,1,0.0303,0.772,0.0,0.106,0.187,77.475,354197,2007
薇多莉亞的秘密,A-Mei Chang,0,0.7120000000000001,0.843,8,-3.745,0,0.0356,0.11,0.0,0.0873,0.8809999999999999,115.01899999999999,170342,2007
我最親愛的,A-Mei Chang,0,0.47600000000000003,0.484,4,-6.77,1,0.0279,0.5429999999999999,0.0,0.11,0.20800000000000002,70.97,284040,2011
如果你也聽說,A-Mei Chang,0,0.426,0.516,10,-6.853,1,0.0345,0.573,0.0,0.10300000000000001,0.129,116.814,313787,2007
你是愛我的,A-Mei Chang,0,0.514,0.518,8,-3.946,1,0.0305,0.615,0.0,0.21899999999999997,0.284,124.03200000000001,237865,2007
還有眼淚就好,A-Mei Chang,0,0.418,0.396,4,-7.367000000000001,0,0.0298,0.47700000000000004,0.0,0.105,0.226,127.954,270440,2011
不哭了,By2,40,0.534,0.36,5,-7.86,1,0.028999999999999998,0.611,0.0,0.106,0.27399999999999997,140.011,247571,2013
在你身邊,WeiBird,26,0.584,0.451,7,-7.44,1,0.0253,0.361,0.0,0.11800000000000001,0.207,107.948,214101,2013
漂流木,WeiBird,22,0.5539999999999999,0.414,1,-9.863,1,0.0301,0.69,1.42e-06,0.10300000000000001,0.151,112.965,259613,2012
眼淚的名字,Kay Tse,0,0.5529999999999999,0.469,7,-6.306,1,0.0297,0.7020000000000001,0.0,0.258,0.12300000000000001,134.024,248053,2013
我們都被忘了,Kay Tse,0,0.679,0.48,0,-5.792000000000001,1,0.0489,0.856,0.0,0.19,0.447,113.949,278493,2013
在雨中不能說雨,Kay Tse,0,0.455,0.479,1,-5.997999999999999,1,0.0294,0.496,1.57e-06,0.0744,0.462,127.98700000000001,246787,2013
停轉的木馬,Kay Tse,0,0.28800000000000003,0.5770000000000001,5,-4.5969999999999995,1,0.0295,0.0751,0.0,0.111,0.306,207.601,254387,2013
愛上愛,Elva Hsiao,0,0.625,0.7909999999999999,10,-6.635,0,0.0353,0.0557,0.0,0.0747,0.8490000000000001,91.00399999999999,243267,2003
音浪,黃立行,0,0.68,0.982,10,-4.728,0,0.146,0.0143,0.000469,0.47,0.598,119.97200000000001,215813,2003
冷水澡,黃立行,0,0.47700000000000004,0.963,9,-2.9,1,0.121,0.00126,0.0,0.353,0.504,160.085,233160,2003
打分數,黃立行,0,0.79,0.708,1,-9.66,1,0.0884,0.007670000000000001,0.0296,0.0933,0.738,102.973,212213,2007
雨後天空,Cindy Yen,14,0.606,0.74,4,-4.901,1,0.0264,0.337,0.0,0.0845,0.505,104.979,222400,2009
就算世界無童話,Janice Vidal,36,0.621,0.42200000000000004,0,-6.745,1,0.0256,0.518,0.0,0.0964,0.303,132.93200000000002,262200,2008
芥末可樂,Hsiao Hung-Jen,22,0.632,0.524,6,-7.028,1,0.0302,0.585,0.0,0.0336,0.377,123.978,260587,2010
心靈交戰,劉畊宏,7,0.495,0.893,4,-2.9330000000000003,0,0.0703,0.0602,0.00024900000000000004,0.0719,0.266,163.347,226160,2005
心動心痛,劉畊宏,29,0.34600000000000003,0.564,2,-5.195,1,0.0401,0.609,0.0,0.375,0.191,176.025,229240,2005
1到10=我和你,Christine Fan,23,0.792,0.645,4,-6.59,1,0.18,0.185,0.0,0.10400000000000001,0.826,160.017,208947,2009
一顆心的距離,Christine Fan,24,0.588,0.461,0,-7.614,1,0.032,0.852,0.0,0.14400000000000002,0.55,120.064,233790,2008
是非題,Christine Fan,43,0.568,0.525,6,-6.473,1,0.0235,0.6779999999999999,0.0,0.134,0.40399999999999997,96.007,232973,2007
一比一,Christine Fan,15,0.693,0.402,7,-8.497,1,0.0267,0.725,0.0,0.0881,0.536,102.979,257693,2005
仨人,Christine Fan,16,0.40399999999999997,0.599,11,-7.542000000000001,1,0.035,0.539,0.0,0.125,0.418,149.716,266733,2008
范範之輩,Christine Fan,6,0.6659999999999999,0.76,0,-5.629,1,0.0438,0.447,0.0,0.253,0.584,149.987,232373,2007
灰色的彩虹,Christine Fan,19,0.541,0.498,6,-6.875,1,0.0238,0.7340000000000001,0.0,0.14,0.444,97.98100000000001,263410,2009
回到過去(片尾曲),Zhang Zhen Yue,0,0.41100000000000003,0.752,3,-5.562,1,0.0363,0.0286,0.0,0.099,0.6579999999999999,173.993,258566,2008
愛的初體驗,Zhang Zhen Yue,0,0.807,0.872,2,-7.015,0,0.0323,0.0587,0.0,0.0202,0.991,123.182,242093,1997
笨小孩,Andy Lau,0,0.58,0.419,4,-8.315,0,0.0532,0.415,0.0,0.115,0.431,120.698,241627,1998
非你不可,Andrew Tan,21,0.585,0.721,1,-8.301,1,0.0292,0.00778,0.0131,0.0974,0.431,101.994,248064,2013
甜甜的,Jay Chou,47,0.6940000000000001,0.574,4,-9.422,1,0.0265,0.0409,1.3500000000000001e-05,0.19,0.77,116.04799999999999,241853,2008
豆漿油條,JJ Lin,48,0.748,0.521,7,-7.695,1,0.0279,0.37,0.0,0.11800000000000001,0.759,88.04899999999999,254000,2004
我還想她,JJ Lin,45,0.564,0.531,9,-6.615,1,0.0409,0.581,0.0,0.0835,0.39299999999999996,120.09100000000001,247507,2008
類似愛情,Elva Hsiao,0,0.521,0.138,11,-20.206,1,0.034,0.865,0.0,0.1,0.32799999999999996,149.99200000000002,283973,2008
因為我愛你,Hsiao Hung-Jen,13,0.313,0.319,0,-9.157,1,0.0407,0.634,0.0,0.10300000000000001,0.31,174.32299999999998,302933,2013
你給我的愛,Bii,24,0.465,0.595,4,-6.199,1,0.0285,0.147,0.0,0.114,0.213,80.025,225120,2013
浮生未歇,Bii,23,0.541,0.413,0,-10.484000000000002,1,0.0348,0.687,0.0,0.0812,0.14800000000000002,121.883,254747,2013
再痛也沒關係,Andrew Tan,36,0.467,0.51,11,-10.832,1,0.0309,0.201,0.0,0.11599999999999999,0.21100000000000002,139.894,343653,2013
皮膚,Andrew Tan,22,0.414,0.58,11,-9.423,1,0.0294,0.156,0.0,0.105,0.233,175.986,286467,2013
再愛一遍,Andrew Tan,27,0.353,0.603,0,-6.957000000000001,1,0.0331,0.42100000000000004,0.0,0.163,0.384,143.885,256627,2011
不習慣喊痛,Andrew Tan,26,0.53,0.495,3,-7.642,1,0.0341,0.75,0.0,0.172,0.26,121.87299999999999,247960,2011
Love Ocean,Wanting,28,0.46799999999999997,0.466,4,-6.651,1,0.0276,0.28300000000000003,0.0,0.29600000000000004,0.34,141.69299999999998,226133,2013
生存以上 生活以下,Mayday,0,0.637,0.893,9,-4.552,1,0.0706,0.0474,0.0,0.08199999999999999,0.92,96.991,277960,2008
突然好想你,Mayday,0,0.47100000000000003,0.45899999999999996,2,-6.502000000000001,1,0.0268,0.213,5.32e-06,0.19699999999999998,0.38299999999999995,140.17,265867,2008
你不是真正的快樂,Mayday,0,0.396,0.698,5,-4.756,1,0.0306,0.0708,9.81e-06,0.33,0.45,164.05,299907,2008
我不願讓你一個人,Mayday,0,0.474,0.509,7,-7.172000000000001,1,0.0253,0.415,0.0,0.466,0.387,143.985,265667,2011
星空,Mayday,0,0.41100000000000003,0.584,5,-6.108,1,0.0279,0.139,0.0,0.102,0.22,167.804,283547,2011
入陣曲,Mayday,0,0.466,0.9540000000000001,6,-3.387,0,0.10300000000000001,0.00148,0.0,0.0664,0.525,119.979,209467,2013
最重要的小事,Mayday,0,0.426,0.7190000000000001,0,-4.342,1,0.0261,0.00322,0.000233,0.142,0.37,80.043,290813,2006
香水,Mayday,0,0.502,0.937,10,-4.008,1,0.0518,0.0131,0.0,0.14800000000000002,0.861,166.03799999999998,277467,2006
有些事現在不做一輩子都不會做了,Mayday,0,0.542,0.7909999999999999,2,-4.245,1,0.0347,0.000665,0.00361,0.29,0.5760000000000001,125.04899999999999,228453,2011
倉頡,Mayday,0,0.45799999999999996,0.669,0,-5.757999999999999,1,0.0269,0.0199,0.0,0.121,0.325,150.11,301560,2011
Kiss Goodbye,Leehom Wang,0,0.618,0.353,2,-8.454,1,0.0315,0.529,0.0,0.172,0.223,122.78399999999999,262013,2005
悄悄告訴你,Christine Fan,40,0.636,0.332,7,-8.337,1,0.0312,0.679,0.0,0.126,0.506,78.949,136707,2013
最重要的決定,Christine Fan,30,0.556,0.33799999999999997,6,-9.641,1,0.0402,0.595,0.0,0.113,0.355,71.99600000000001,244080,2011
Super Star,S.H.E,41,0.5329999999999999,0.9159999999999999,2,-2.162,1,0.0352,0.0973,0.000106,0.252,0.642,184.19799999999998,196467,2003
中国话,S.H.E,38,0.75,0.893,7,-5.324,0,0.0416,0.5870000000000001,0.0,0.0918,0.622,100.03399999999999,194027,2007
五月天,S.H.E,38,0.616,0.618,11,-7.207000000000001,1,0.0385,0.667,0.0,0.0935,0.386,139.997,232507,2007
听袁惟仁弹吉他,S.H.E,32,0.667,0.746,6,-6.79,1,0.322,0.601,0.0,0.0783,0.905,179.699,261920,2007
热带雨林,S.H.E,28,0.429,0.703,1,-4.7010000000000005,1,0.0596,0.0232,0.0,0.46399999999999997,0.146,169.50599999999997,281800,2003
恋人未满,S.H.E,43,0.7490000000000001,0.69,5,-6.559,1,0.0489,0.607,0.0,0.147,0.32799999999999996,115.928,276760,2001
安靜了,S.H.E,48,0.595,0.593,0,-5.9670000000000005,1,0.0288,0.634,0.0,0.125,0.35700000000000004,133.965,271280,2008
触电,S.H.E,40,0.611,0.583,7,-5.471,1,0.0306,0.182,0.0,0.14300000000000002,0.6629999999999999,179.34,261507,2006
爱上你,S.H.E,44,0.618,0.777,8,-5.954,1,0.0347,0.253,0.0,0.0665,0.708,150.048,241040,2010
天灰,S.H.E,45,0.561,0.45399999999999996,7,-5.569,1,0.0243,0.34700000000000003,0.0,0.11699999999999999,0.21100000000000002,147.79399999999998,243347,2005
Solo Madrigal,S.H.E,15,0.556,0.62,0,-5.204,1,0.0285,0.556,0.0,0.139,0.311,119.97399999999999,297573,2006
Give Me Your Love,TANK 呂建忠,35,0.575,0.505,9,-6.375,1,0.0308,0.313,1.49e-05,0.872,0.29100000000000004,120.05,285280,2006
Three Kingdom Love,TANK 呂建忠,29,0.531,0.893,4,-2.0780000000000003,0,0.0445,0.192,0.0,0.0899,0.812,151.924,246173,2006
Childhood,TANK 呂建忠,27,0.518,0.512,9,-5.2170000000000005,1,0.0296,0.494,0.0,0.0947,0.212,124.04,253520,2006
Personal Angel,TANK 呂建忠,44,0.5720000000000001,0.605,11,-6.229,1,0.0276,0.449,0.0,0.111,0.18,130.018,259053,2007
It Had To Be You,TANK 呂建忠,40,0.513,0.493,9,-7.45,1,0.0266,0.6579999999999999,0.0,0.16,0.316,136.045,285827,2007
If I was the memory,TANK 呂建忠,3,0.569,0.602,2,-5.71,1,0.0312,0.5379999999999999,0.0,0.113,0.126,131.92,291013,2009
You blackout my world,TANK 呂建忠,0,0.552,0.4,0,-8.406,1,0.0274,0.659,0.0,0.0694,0.191,124.229,272493,2009
Make my dream come true,TANK 呂建忠,0,0.5479999999999999,0.602,0,-7.525,1,0.0457,0.272,0.0,0.0626,0.19899999999999998,80.094,207213,2009
天使,Mayday,0,0.496,0.569,2,-6.482,1,0.0277,0.34700000000000003,0.0,0.11,0.38299999999999995,146.0,250733,2006
麥來亂,Mayday,0,0.491,0.8809999999999999,0,-2.55,1,0.0604,0.0308,0.0,0.0657,0.675,107.064,257733,2005
那些你很冒險的夢,JJ Lin,62,0.426,0.48700000000000004,2,-5.276,1,0.0361,0.785,0.0,0.259,0.28,135.10299999999998,244470,2011
幸福的忘記《女王的誕生》插曲,Eric Suen,31,0.532,0.532,2,-6.598,1,0.0355,0.48200000000000004,0.0,0.11800000000000001,0.297,127.944,246267,2013
愛...不是《女王的誕生》片尾曲,Eric Suen,14,0.529,0.525,5,-5.8020000000000005,1,0.0295,0.107,0.0,0.125,0.313,140.046,203640,2013
面具,WeiBird,34,0.479,0.54,7,-8.026,1,0.0284,0.61,0.0,0.0831,0.374,144.019,276853,2014
好的事情,Yen-J,0,0.512,0.45299999999999996,9,-7.46,1,0.0252,0.27,0.0,0.335,0.225,74.991,262667,2011
謝謝你的美好,Yen-J,0,0.583,0.654,4,-3.935,1,0.0409,0.29600000000000004,0.0,0.10300000000000001,0.491,77.505,193067,2010
洋蔥,Della,0,0.42,0.465,5,-5.445,1,0.0353,0.506,0.0,0.14,0.135,129.814,306947,2010
我愛他,Della,0,0.5770000000000001,0.489,9,-3.9,0,0.0255,0.29100000000000004,0.0,0.0697,0.305,81.905,281973,2010
你為什麼說謊,Della,0,0.527,0.6809999999999999,10,-3.2260000000000004,1,0.0323,0.725,0.0,0.115,0.268,135.82399999999998,271800,2010
猜不透,Della,0,0.528,0.486,4,-5.502999999999999,1,0.0397,0.7,0.0,0.10300000000000001,0.209,139.878,231027,2010
離家出走,Della,0,0.46,0.65,4,-4.378,1,0.0345,0.7959999999999999,0.0,0.121,0.444,139.84799999999998,292707,2010
討好,Angela Chang,0,0.54,0.54,0,-7.569,1,0.0411,0.789,0.0,0.265,0.516,135.947,266347,2014
刺情,Angela Chang,0,0.5760000000000001,0.34299999999999997,5,-9.192,1,0.038,0.731,0.0,0.382,0.151,136.039,236360,2014
You Better Not Think About Me,Hebe Tien,47,0.588,0.405,9,-7.327999999999999,0,0.0265,0.579,0.0,0.309,0.16699999999999998,111.76,280524,2013
我想我不會愛你,Hebe Tien,34,0.5,0.568,6,-6.627999999999999,1,0.0284,0.213,0.0,0.0899,0.40399999999999997,156.013,281440,2010
魔鬼中的天使,Hebe Tien,51,0.685,0.39799999999999996,1,-7.4879999999999995,1,0.0307,0.775,0.0,0.126,0.111,130.026,238187,2011
聽見下雨的聲音,Queen Wei,31,0.245,0.62,9,-6.933,1,0.0376,0.0579,1.08e-06,0.126,0.106,167.58700000000002,282147,2013
太美麗,David Tao,0,0.43799999999999994,0.341,7,-9.077,1,0.032,0.772,0.0,0.265,0.0713,125.85700000000001,295120,2006
普通朋友,David Tao,0,0.56,0.278,5,-10.123,1,0.0351,0.6779999999999999,0.0,0.131,0.465,177.82299999999998,255133,1999
飛機場的10:30,David Tao,0,0.58,0.493,6,-9.083,1,0.06,0.623,0.0,0.1,0.43,73.986,280773,1997
愛我還是他,David Tao,0,0.508,0.39299999999999996,11,-8.009,1,0.0301,0.745,0.0,0.113,0.141,132.892,292667,2005
特別的人,Khalil Fong,0,0.5479999999999999,0.49,1,-7.246,0,0.0326,0.371,0.0,0.203,0.294,139.92,259082,2014
小茉莉,Rainie Yang,18,0.498,0.495,1,-9.38,1,0.0269,0.24100000000000002,0.136,0.0998,0.311,179.975,203187,2010
崇拜,Fish Leong,0,0.389,0.312,3,-6.902,1,0.027000000000000003,0.812,0.0,0.207,0.36700000000000005,72.753,237533,2007
沒有如果 - OT: Sobani Irune,Fish Leong,0,0.5379999999999999,0.89,2,-2.7039999999999997,1,0.0646,0.48,0.0,0.0429,0.804,148.047,267427,2009
PK,Fish Leong,0,0.612,0.5579999999999999,2,-5.778,1,0.0445,0.196,0.0,0.5379999999999999,0.396,76.067,220680,2009
情歌,Fish Leong,0,0.501,0.41200000000000003,6,-5.562,1,0.0342,0.726,0.0,0.337,0.409,139.33,260093,2009
手掌心,Della,0,0.439,0.48100000000000004,10,-8.172,0,0.0315,0.665,0.0,0.131,0.34299999999999997,145.69,258160,2013
不是你的錯,Della,0,0.612,0.414,1,-7.882999999999999,1,0.0438,0.736,0.0,0.086,0.23399999999999999,139.737,219880,2013
勁歌.金曲 2 ~ 情歌王,Leo Ku,0,0.423,0.34299999999999997,7,-14.457,1,0.0391,0.755,0.0,0.33399999999999996,0.38,134.261,758480,2008
是不是這樣的夜晚你才會這樣的想起我,Z-Chen,0,0.49,0.486,0,-7.586,1,0.0296,0.424,0.0,0.102,0.115,121.75299999999999,253267,2013
記得是最好的遺忘,Z-Chen,0,0.505,0.389,9,-8.838,1,0.0272,0.532,0.0,0.106,0.257,74.006,356600,2013
我給的愛,Naiwen Yang,42,0.396,0.546,0,-7.75,0,0.0268,0.20800000000000002,0.00252,0.0799,0.29100000000000004,150.92,364600,1999
葉子,Z-Chen,0,0.32299999999999995,0.18600000000000003,4,-13.88,1,0.0457,0.8290000000000001,0.0,0.11199999999999999,0.344,76.652,332733,2013
知足(3DNA追夢版) - OT: Zhi Zhu,Jia Jia,0,0.39,0.132,10,-14.078,1,0.0604,0.968,0.0546,0.0959,0.317,150.07399999999998,168800,2011
冰雨,Andy Lau,0,0.639,0.418,6,-8.237,1,0.0298,0.662,0.0,0.11900000000000001,0.28600000000000003,121.97,277427,1997
你把我灌醉 (Intoxicated),G.E.M.,36,0.596,0.517,9,-6.817,1,0.0317,0.10099999999999999,2.0399999999999998e-05,0.114,0.0763,119.946,285191,2013
缺口,Harlem Yu,47,0.44299999999999995,0.541,7,-5.455,1,0.0366,0.5529999999999999,0.0,0.106,0.201,147.519,281812,2014
愛如潮水,Jeff Chang,22,0.573,0.47700000000000004,4,-9.54,1,0.0309,0.136,1.94e-06,0.187,0.295,134.016,272640,2014
基因決定我愛你 - 偶像劇「喜歡.一個人」插曲,陳彥允,29,0.5529999999999999,0.376,5,-9.413,1,0.0251,0.595,0.0,0.243,0.248,84.03299999999999,230347,2014
Everything Changes,Bii,24,0.363,0.45399999999999996,8,-5.221,1,0.0287,0.779,0.0,0.259,0.166,146.764,241840,2014
模特,Ronghao Li,0,0.6859999999999999,0.415,11,-9.665,0,0.0322,0.262,0.0,0.077,0.40299999999999997,130.076,306240,2013
李白,Ronghao Li,0,0.807,0.532,0,-12.305,1,0.0301,0.769,0.000117,0.252,0.826,114.948,273443,2013
兩個人,Ronghao Li,0,0.598,0.256,9,-12.241,1,0.0345,0.8320000000000001,0.0,0.0945,0.127,116.999,289613,2013
於是長大了以後,R-chord,0,0.604,0.645,11,-7.735,1,0.0456,0.308,1.91e-06,0.752,0.581,91.01799999999999,236813,2011
牽心萬苦,R-chord,0,0.529,0.6579999999999999,0,-9.046,1,0.0576,0.073,2.6700000000000002e-05,0.371,0.475,151.969,272880,2011
過得去,Soo Wincci,25,0.505,0.531,1,-6.711,1,0.027000000000000003,0.6729999999999999,0.0,0.115,0.336,160.033,296440,2012
幸福就好,Soo Wincci,21,0.531,0.484,3,-7.385,1,0.0347,0.48700000000000004,0.0,0.126,0.353,127.624,204787,2012
Fool,Yoga Lin,41,0.423,0.479,11,-8.187000000000001,1,0.0309,0.162,0.0,0.109,0.11,155.82299999999998,214400,2012
想自由,Yoga Lin,46,0.433,0.419,9,-9.427999999999999,1,0.0331,0.515,0.0,0.0969,0.18,129.78,281627,2011
殘酷月光,Yoga Lin,36,0.5670000000000001,0.428,9,-9.744,1,0.0288,0.569,0.0,0.0839,0.28600000000000003,130.00799999999998,269400,2008
Unrequited,Yoga Lin,50,0.46,0.349,11,-9.966000000000001,1,0.0332,0.5660000000000001,0.0,0.10800000000000001,0.19899999999999998,138.713,307213,2012
歲月這把刀,林凡,30,0.5529999999999999,0.546,5,-6.962999999999999,1,0.0323,0.737,0.0,0.10300000000000001,0.264,143.892,262413,2014
